disclosure_report_url,title,program,target,researcher,priority,disclosed_at
/disclosures/11502bea-dec8-400c-a100-88435d76aa67/open-redirect-vulnerability,Open redirect Vulnerability,,trello.com,,3,26 Jul 2023
/disclosures/81d71c8d-952e-450c-82d9-f7ef8cfd7fe5/account-takeover-at-https-trello-com,Account Takeover at https://trello.com,,trello.com,,2,26 Jul 2023
/disclosures/7408ad21-0b17-45ed-870c-3157c1b088ad/unsafe-trustmanager-implementation,UNSAFE TRUSTMANAGER IMPLEMENTATION..............,,Jira Data Center Mobile App for Android,,,21 Jul 2023
/disclosures/8dbd95b8-8ca3-4ec9-99b1-5a8dc61e1e3c/deleting-account-does-not-revoke-session-of-existing-api-allows-change-of-password-after-deletion,"Deleting account does not revoke session of existing API, allows change of password after deletion",,Atlassian Admin (https://admin.atlassian.com/),,5,21 Jul 2023
/disclosures/b9f9f00c-dc40-4ae0-8c71-7043fcd3419a/responsible-disclosure-of-privacy-leakage-issue,Responsible Disclosure of Privacy Leakage Issue,,Bitbucket Cloud including Bitbucket Pipelines (https://bitbucket.org),,5,21 Jul 2023
/disclosures/ea03b777-b9b5-4673-8ae9-6904a633e1e1/sha-1-key-disclouse-via-download-created-report-on-jira,SHA 1 key disclouse via download created report on jira,,Jira Software Data Center,,5,21 Jul 2023
/disclosures/4ada1a7d-143b-40f5-83dd-da659648854b/old-session-not-expire-after-password-change,Old Session Not Expire After Password Change,,Bitbucket Cloud including Bitbucket Pipelines (https://bitbucket.org),,5,21 Jul 2023
/disclosures/19c9f3c7-e60a-4d29-8cfe-ea2be0b64549/failure-to-invalidate-session-after-password-reset,Failure to invalidate session after password reset ,,Atlassian Identity (https://id.atlassian.com/login),,4,21 Jul 2023
/disclosures/ae159aac-ee9c-46b6-b773-dd20eb227157/xs-leak-allows-3rd-party-site-to-determine-whether-or-not-a-jira-issue-matches-a-search-term,XS-Leak allows 3rd party site to determine whether or not a Jira issue matches a search term,,Jira Work Management Cloud formerly Jira Core (bugbounty-test-<bugcrowd-name>.atlassian.net),,4,21 Jul 2023
/disclosures/2acd4db2-c50e-4b33-8dc2-a18c78b90f9b/jql-injection-in-jira-rest-api-allows-unauthenticated-users-to-access-information-only-admin-and-sysadmins-should-access,JQL Injection in Jira REST API allows unauthenticated users to access information only admin and sysadmins should access,,Jira Work Management Cloud formerly Jira Core (bugbounty-test-<bugcrowd-name>.atlassian.net),,3,21 Jul 2023
/disclosures/bdd81798-1fed-4f4e-8178-4e6cef9bb828/automation-for-jira-allows-unauthenticated-install-with-same-cloudid-leading-to-unrecoverable-dos-by-any-logged-in-user,Automation for Jira allows unauthenticated install with same cloudId - leading to unrecoverable DOS by any logged in user ,,Jira Service Management Cloud (bugbounty-test-<bugcrowd-name>.atlassian.net),,3,21 Jul 2023
/disclosures/b73ec631-e74c-4824-bc8d-dc41b4a6382a/cross-site-scripting-in-atlassian,cross site scripting in Atlassian ,,Any associated *.atlassian.com or *.atl-paas.net domain that can be exploited DIRECTLY from the *.atlassian.net instance,,3,21 Jul 2023
/disclosures/f91f6ee5-9400-468d-a75a-509c9eec67ba/critical-html-injection-redirect-csrf,CRITICAL: HTML injection - redirect - CSRF,,Confluence Cloud (bugbounty-test-<bugcrowd-name>.atlassian.net/wiki),,3,21 Jul 2023
/disclosures/2fce1eaa-b482-4279-a7c8-8ca89cdad472/idor-remove-users-from-community-groups,IDOR - remove users from community groups,,Any other *.atlassian.com or *.atl-paas.net domain that cannot be exploited directly from a *.atlassian.net instance,,3,21 Jul 2023
/disclosures/23c836a5-44aa-4f3d-ae25-14555076cce9/confluence-ognl-injection-lead-to-rce,confluence ognl  injection lead to rce,,Confluence Data Center,,3,19 Jul 2023
/disclosures/871221df-2de0-4fb4-a901-1a014a97bbd6/atlassian-companion-1-2-2-remote-code-execution,Atlassian Companion 1.2.2 - Remote Code Execution,,Confluence Companion App for macOS and Windows,,3,19 Jul 2023
/disclosures/44d90402-9639-4181-9e2a-652521d40148/confluence-stored-xss-via-widget-connector,Confluence Stored XSS - via Widget Connector ,,Confluence Cloud (bugbounty-test-<bugcrowd-name>.atlassian.net/wiki),,2,19 Jul 2023
/disclosures/b8bf4457-d2bb-4958-b8ae-baea33922bd0/csrf-and-reflected-xss-on-confluence-templates-pages-templates2-docreatepagetemplate-action,CSRF and Reflected XSS on Confluence templates - /pages/templates2/docreatepagetemplate.action,,Confluence Data Center,,2,19 Jul 2023
/disclosures/b9d30fbc-bf8d-4e1d-89a5-31b2a9a8e009/confluence-ognl-sandbox-bypass,Confluence OGNL sandbox bypass,,Confluence Data Center,,2,19 Jul 2023
/disclosures/cbafc62e-b444-4a2a-b355-867416e06135/blind-xss-payload-fired-on-https-community-atlassian-com-t5-bizapps-bizappspage-tab-community-3aadmin-3amoderatortools-3auser-bans-3abans-user-id-2432463,BLIND XSS Payload Fired On https://community.atlassian.com/t5/bizapps/bizappspage/tab/community%3Aadmin%3Amoderatortools%3Auser-bans%3Abans/user-id/2432463,,Other - (all other Atlassian targets),,2,19 Jul 2023
/disclosures/be80097a-2ec4-41b2-979c-61a75a81313d/malicious-reinstallation-of-jsm-widget-app-installed-by-default-in-jsm-allows-extracting-private-oauth-tokens-and-user-data,Malicious reinstallation of jsm widget app (installed by default in JSM) allows extracting private oauth tokens and user data,,Jira Service Management Cloud (bugbounty-test-<bugcrowd-name>.atlassian.net),,1,19 Jul 2023
/disclosures/084bcfea-aac5-4e28-9760-e21f28e41f22/this-submission-has-been-redacted-by-the-customer,This submission has been redacted by the customer,,,,3,27 Jun 2023
/disclosures/7ec47c57-1f9c-4ec5-8ade-bda28901bb51/bypass-2fa-dropbox-sign-dropbox-form-dropbox-fax-using-google-as-login,"Bypass 2fa ->Dropbox Sign,Dropbox Form ,Dropbox Fax .  Using Google as login",,*.hellosign.com,,3,26 Jun 2023
/disclosures/a52b0ff2-014e-45f5-bb9b-3578265ef7eb/bypass-2fa,Bypass 2fa,,*.hellosign.com,,3,26 Jun 2023
/disclosures/1d3b987a-1bb9-48e9-9881-a205bc4030d7/opera-mini-browser-address-bar-spoof,Opera Mini Browser Address Bar Spoof,,Opera Mini,,,6 Jun 2023
/disclosures/286a14e1-993a-4a9c-a6ab-83d8d9ad3342/opera-gx-android-address-bar-spoof-with-intent-vtp-operagx-gg-url,Opera GX Android - Address Bar Spoof with intent://vtp.operagx.gg/?url=,,Opera GX for Android,,1,6 Jun 2023
/disclosures/55b40919-2c02-402c-a2cc-7184349926d7/login-capctha-bypass,Login Capctha Bypass,,*.tesla.com,,4,10 May 2023
/disclosures/899c4bac-5598-44af-8d11-8c8745c4b5c6/bypass-url-and-ip-address-restrictions-on-analytics-starlink-com,Bypass URL and IP Address Restrictions on analytics.starlink.com,,SpaceX and Starlink assets (target information and rewards detailed above on the brief),,3,8 May 2023
/disclosures/f1d0b899-9c05-4f51-955d-d457a0784fd1/increase-rank-on-bugcrowd-platform,Increase Rank on Bugcrowd Platform.,,bugcrowd.com,,3,19 Apr 2023
/disclosures/af807529-67e4-4e48-8933-bbe135639a7e/subdomain-takeover-on-worldcup-starlink-com,Subdomain Takeover on worldcup.starlink.com,,SpaceX and Starlink assets (target information and rewards detailed above on the brief),,4,18 Apr 2023
/disclosures/93d4a008-31dc-441c-a160-ab81d217e288/linux-client-command-injection-local-privilege-escalation,Linux client - command injection - local privilege escalation ,,CyberGhost Linux application,,1,11 Apr 2023
/disclosures/78fcdcb6-bf29-4663-8e92-7985416ea2af/clickjacking-with-reflected-xss-and-redirected-to-google,Clickjacking with reflected xss and redirected to google,,*.hummingbird.co,,5,5 Apr 2023
/disclosures/4d9d22af-3a9f-45ce-8eef-8d4fba06a205/auth-tesla-com-account-takeover-of-internal-tesla-accounts,Auth.Tesla.com Account Takeover of Internal Tesla Accounts,,*.tesla.com,,1,4 Apr 2023
/disclosures/98117b52-679b-4745-8719-d8771be3d3f6/linux-client-lack-of-certificate-validation-leading-to-rce,Linux client - Lack of certificate validation leading to RCE,,CyberGhost Linux application,,1,3 Apr 2023
/disclosures/4464c9ad-db92-4db3-b6b3-8f5192fcfac6/privilege-escalation-allow-the-admin-to-takeover-the-org-by-invite-the-user-as-owner,privilege escalation allow the admin to takeover the org by invite the user as owner,,*.docsend.com,,3,21 Feb 2023
/disclosures/ab4df6da-de87-46a4-9558-15b59bb40018/idor-access-to-private-resumes,Idor - Access To Private Resumes,,https://*.indeed.com,,3,3 Feb 2023
/disclosures/cbd696e7-85cc-45d4-932c-089d0a276a02/session-is-not-invalidated-on-password-change-https-my-zapinfo-io,Session is not invalidated on password change --> https://my.zapinfo.io,,https://my.zapinfo.io (Chrome Extension),,4,3 Feb 2023
/disclosures/0f10dee1-03be-4eac-bb95-3eaf9aad98de/email-html-injection-https-gigs-indeed-com,Email Html Injection @https://gigs.indeed.com/,,https://*.indeed.com,,4,3 Feb 2023
/disclosures/3a018a8c-1842-4194-bd0a-821929e7621d/improper-authorization-second-additional-driver-can-list-add-driver-invitation-links,"Improper Authorization -  Second (Additional) Driver can list ""add-driver"" invitation links",,*.teslamotors.com,,3,14 Jan 2023
/disclosures/e47e0cc7-6b11-44db-82a1-45697250e616/i-found-a-text-injection,I found a text injection,,*.meraki.com,,5,11 Jan 2023
/disclosures/391e1551-2bdb-4d0d-8333-188b2a7344a1/authorized-drivers-can-disable-remote-monitoring,Authorized drivers can disable remote monitoring,,Tesla vehicle hardware that you own,,3,14 Dec 2022
/disclosures/c381c301-1393-4294-8bf8-23775b8f03f2/reflected-cross-site-scripting-xss-on-https-gamemaker-io-account-dashboard,Reflected Cross Site Scripting (XSS) on https://gamemaker.io/account/dashboard,,www.gamemaker.io,,3,6 Dec 2022
/disclosures/cb4710fe-b5a2-4caf-bc8b-14d7b2234b79/html-injection-licensing-fcc-gov,HTML Injection > licensing.fcc.gov‏‏‏‏‏‏‏‏‏‏,,*.fcc.gov,,4,5 Dec 2022
/disclosures/5ae73b2b-0e94-40c6-aa65-d1af4ab9d3ec/impersonation-via-broken-link-hijacking-on-https-sv-hellosign-com, Impersonation via Broken Link Hijacking on https://sv.hellosign.com   ,,*.hellosign.com,,4,15 Nov 2022
/disclosures/0e3f3821-1d26-466b-8599-7cc2f206f4d9/several-internal-applications-have-open-cors-allowing-external-folks-to-access-the-content,"Several internal applications have open CORS, allowing external folks to access the content",,*.teslamotors.com,,2,31 Oct 2022
/disclosures/eaa43961-ac08-481a-8196-26552516dd77/open-redirect-using-redirect-uri-parameter-in-the-url-leads-to-mass-information-disclosure-of-all-sensitive-information-collected-during-verification,Open Redirect using redirect-uri  parameter in the URL leads to Mass Information Disclosure of all sensitive Information  collected during Verification.,,https://inquiry.withpersona.com,,5,4 Oct 2022
/disclosures/464c1b20-6cbf-4c05-8e0a-529d3483f6f0/vulnerable-to-log4j,Vulnerable to Log4j,,*.rakuten.com,,1,9 Sep 2022
/disclosures/4b25a57a-15c8-42cd-bb0a-f0aec41bcef9/failed-to-validate-session-after-password-change, Failed to validate Session after Password Change.,,*.rakuten.com,,4,9 Sep 2022
/disclosures/91a7e701-12a0-4256-84b9-e5aa07ef6e21/session-fixation,Session fixation ,,*.rakuten.com,,5,9 Sep 2022
/disclosures/d452d79d-8dda-480e-abf8-e47b2a6749c9/xss-reflected,XSS REFLECTED ,,*.rakuten.com,,3,9 Sep 2022
/disclosures/bf60eabc-202a-429a-af32-68ed3728d646/reflected-xss,Reflected XSS,,*.rakuten.com,,3,9 Sep 2022
/disclosures/ba84b222-063f-441b-9266-b7908c2a38f3/information-disclosure-of-sensitive-data-cve-2017-5487,Information Disclosure of sensitive data CVE-2017-5487,,*.rakuten.com,,5,9 Sep 2022
/disclosures/d485bcee-b802-4c1b-a158-79f7b2814d6e/reflected-xss,Reflected XSS,,*.rakuten.com,,3,9 Sep 2022
/disclosures/f0986797-f5cc-4f7c-8c77-d7920d7f3b0f/open-redirect-on-login-page,Open Redirect On login Page,,*.rakuten.com,,4,9 Sep 2022
/disclosures/6436e43b-10e2-49de-8193-cd33c146aef0/reflected-xss-via-html-injection,Reflected XSS via HTML Injection,,https://fr.shopping.rakuten.com/,,3,9 Sep 2022
/disclosures/fb494a21-3886-47fc-ab87-2748414974e6/reflected-xss-via-html-injection-2,Reflected XSS via HTML Injection - 2,,https://fr.shopping.rakuten.com/,,3,9 Sep 2022
/disclosures/04928032-9be5-491d-9949-54201ef7de4d/panel-access-at-https-news-push-88-op-mobile-opera-com,Panel access at https://news-push-88.op-mobile.opera.com/.,,*.opera.com,,3,1 Sep 2022
/disclosures/70599459-da0e-4f3f-998f-eeb8c49233f0/html-injection-in-send-email-to-recipient,Html injection in  Send email to recipient,,https://withpersona.com,,4,30 Aug 2022
/disclosures/f7ce8504-0152-483b-bbf3-fb9b759f9f89/critical-local-file-read-in-electron-desktop-app,Critical Local File Read in Electron Desktop App,,Asana Desktop App,,1,17 Aug 2022
/disclosures/487383d8-f5d4-43e6-9273-351acfb4e904/publisher-owner-doesn-t-able-to-delete-low-privilege-user,Publisher owner doesn't able to delete low privilege user ,,marketplace.gamemaker.io,,4,6 Aug 2022
/disclosures/9185dfbc-1d2a-45e0-8c32-d481bdfe810c/html-injection-in-meeting-owner-email,HTML Injection in meeting owner email,,events.hubspot.com,,4,29 Jul 2022
/disclosures/a0aed411-4910-4f0c-bfe6-ee03078928e9/html-injection-in-email-when-deactivate-a-user,HTML Injection in email when deactivate a user,,events.hubspot.com,,4,29 Jul 2022
/disclosures/9b52df90-f4a7-48bd-892c-37c85cf699a0/backend-stock-access-which-can-be-accessed-to-the-admin,Backend Stock access which can be accessed to the admin,,Any Gorillas asset on the Internet,,1,14 Jul 2022
/disclosures/caf10f76-f1fb-4dea-8434-9ed2c56a40bb/asana-desktop-application-includes-personal-access-token,Asana Desktop Application Includes Personal Access Token,,Asana Desktop App,,1,17 Jun 2022
/disclosures/d60a3766-8e9f-4395-a0b5-6dcc71e4ab01/dangerous-rtlo-injection,Dangerous RTLO Injection,,Asana Android app,,5,6 Jun 2022
/disclosures/14d2c99d-a8e6-4bec-82a0-5a40e34291e5/xss,XSS,,https://www.zaproxy.org,,3,2 Jun 2022
/disclosures/df83f8ec-e841-4ccd-a149-efd9f0e7f3b2/rtlo-injection-leads-to-uri-spoofing,RTLO Injection leads to URi Spoofing,,app.asana.com,,5,1 Jun 2022
/disclosures/1daf78f2-8fc8-40b3-b750-7812e95cd054/self-xss-on-my-indeed-com-affecting-multiple-input-fields,Self XSS on my.indeed.com affecting multiple input fields,,https://*.indeed.com,,4,13 May 2022
/disclosures/499316b1-3573-4c4a-a726-030982c789fc/reflected-xss-in-https-www-indeed-com-career-advice,Reflected XSS in https://www.indeed.com/career-advice/,,https://*.indeed.com,,4,13 May 2022
/disclosures/a671789b-c95e-4941-94e4-aed8f8d743a5/no-dmarc-record-found,No DMARC Record Found,,portal-digitalshadows.com,,4,11 May 2022
/disclosures/6fc65b3e-b1e8-47fd-b0cf-c3fb96860ce5/xss-via-file-name-https-sms-indeed-com-signup-signage-details,XSS via file name - https://sms.indeed.com/signup/signage-details/,,https://*.indeed.com,,4,9 May 2022
/disclosures/19e4b1e0-ce63-497f-95f0-a958aba44a8d/xss,xss,,https://*.indeed.com,,4,6 May 2022
/disclosures/a9df47f6-889d-409e-8681-66e954dddcb5/xss-in-resume,Xss in resume,,https://*.indeed.com,,4,6 May 2022
/disclosures/14c02468-7535-4631-8cc0-bb6088c4e3a3/stored-xss-is-working,Stored-xss is working,,https://*.indeed.com,,4,6 May 2022
/disclosures/053fb07c-73fc-45c1-b50d-350b0f17b0c2/email-html-injection-at-https-baito-indeed-com, Email HTML Injection at  https://baito.indeed.com,,https://*.indeed.com,,4,6 May 2022
/disclosures/a85a4dbc-72a6-42c4-8931-b63da8565840/cleartext-submission-of-password-on-http-insights-indeed-tech-users-sign_in,Cleartext submission of password on http://insights.indeed.tech/users/sign_in,,https://*.indeed.com,,4,6 May 2022
/disclosures/9a942fa0-4adc-4f27-877f-ca4e22c05dd5/no-rate-limiting-on-resend-email-option-when-signing-up-for-an-account,No Rate Limiting on resend email option when signing up for an account ,,https://opendata.fcc.gov,,4,3 May 2022
/disclosures/a7798b40-cd93-471c-8e91-a2942f64fa03/xss-via-google-drive-https-www-indeed-jobs-career-profile,XSS via Google Drive - https://www.indeed.jobs/career/Profile,,https://*.indeed.com,,4,2 May 2022
/disclosures/1cc8907a-f3e7-4741-bc6b-e87729dca7db/xss-reflected-https-www-indeed-com-hire-employer-confirmation-co-hl,"XSS reflected - https://www.indeed.com/hire/employer-confirmation [co, hl]",,https://*.indeed.com,,3,2 May 2022
/disclosures/01c5b840-8e15-4acb-a88c-841d9e0ed9e5/exploitable-weaknesses-in-functionality,exploitable weaknesses in functionality,,https://*.indeed.com,,3,2 May 2022
/disclosures/da0f6882-2f3d-4bba-9ff6-69272c4b4095/blind-stored-xss-on-from-https-talent-indeed-com-to-http-auscorp-analyticstest1-indeed-net-8012-notebooks-8221,Blind stored XSS on from https://talent.indeed.com to http://auscorp-analyticstest1.indeed.net:8012/notebooks/8221,,https://*.indeed.com,,2,2 May 2022
/disclosures/c181790b-4180-4806-a564-cc3bebef7222/found-xss-in-resumes-page,Found Xss in Resumes Page,,,,2,2 May 2022
/disclosures/6e4b0107-bb49-4027-8abc-321f2ab36049/clickjack-bug-in-website,Clickjack Bug in Website,,www.contrastsecurity.com,,5,13 Apr 2022
/disclosures/ce3d9a93-2168-4785-90b7-47f66a5b8162/rce-in-bitbucket-datacenter-via-hazelcastport,RCE in Bitbucket DataCenter via HazelCastPort ,,Bitbucket Data Center,,1,12 Apr 2022
/disclosures/803eea83-0175-4f46-90e0-311ccf206d87/able-to-change-other-publishers-payment-details,Able to change other publishers' payment details,,marketplace.gamemaker.io,,3,23 Mar 2022
/disclosures/d54dbd31-5996-4018-acb6-9792f1c09d67/privilege-escalation-of-publisher-account-due-to-idor,Privilege Escalation of Publisher Account due to IDOR,,marketplace.gamemaker.io,,2,23 Mar 2022
/disclosures/b7c07f84-ab3a-4511-9be0-0c07fba2e2d8/xss-on-employers-indeed-com,Xss on - employers.indeed.com,,https://employers.indeed.com/,,4,23 Mar 2022
/disclosures/629b48ac-85c6-4af2-8702-a0996c874df0/subdomain-takeover-for-rtncf-rci-ral-r4-fws-gov,Subdomain Takeover for rtncf-rci.ral.r4.fws.gov,,*.fws.gov,,3,8 Mar 2022
/disclosures/aac249ea-fe92-4b43-98e9-dda021c0ff4d/postmessage-xss-in-tesla-payment-page,postMessage XSS in Tesla Payment page,,*.tesla.com,,3,22 Feb 2022
/disclosures/a9d9ae86-2000-4ac4-b30d-385ef82d238f/log4shell-cve-2021-44228,Log4Shell (CVE-2021-44228),,*.doi.gov,,1,15 Feb 2022
/disclosures/3a149ee3-6ae3-4222-87f3-1cdcec385491/information-exposure-through-directory-listing,Information exposure through Directory Listing,,*.doi.gov,,5,2 Feb 2022
/disclosures/7b175e9d-8ff0-47e3-bd33-a8b1e51aa499/http-desync-attack-request-smuggling-mass-session-hijacking,HTTP Desync Attack (Request Smuggling) - Mass Session Hijacking,,*-bugcrowd.foxycart.com (read below for details),,1,31 Jan 2022
/disclosures/a4e04494-3100-4c52-98b7-4f7a7e087266/information-disclosure-via-url-tampering,Information Disclosure via url tampering,,*.doi.gov,,5,28 Jan 2022
/disclosures/42e02da1-c4e5-497f-89d0-67c6aee44794/local-file-read-cve2020-3452-in-cisco-asa,Local file read (CVE2020-3452 in CISCO ASA),,*.fcc.gov,,1,19 Jan 2022
/disclosures/5f01f264-c35f-4323-a246-026b1569cd89/broken-access-control-issue,Broken Access Control Issue.,,https://console.akeyless.io/ - Akeyless Application,,5,11 Jan 2022
/disclosures/810206c6-f547-48b9-9fc6-64da9933b029/critical-information-disclosure-at-https-www-doi-gov,Critical information disclosure at https://www.doi.gov/,,*.doi.gov,,5,4 Jan 2022
/disclosures/319bc3aa-5367-4ed6-b0cb-2f1bb17a9951/2-blind-xss-on-contact-page-doi-gov-contact-us,#2 BLIND XSS ON CONTACT PAGE .doi.gov/contact-us,,*.doi.gov,,4,4 Jan 2022
/disclosures/be140cd9-c640-4bdd-a34f-74e71669fadd/lack-of-security-headers,Lack of Security Headers,,https://videoplayer.20min.ch,,5,4 Jan 2022
/disclosures/cfe6a8ef-24a9-4c8e-b75b-5134e8e085f3/csrf-leads-to-logout-any-loggedin-user-from-their-session,CSRF Leads to Logout any Loggedin user from their session,,https://www.20min.ch,,5,4 Jan 2022
/disclosures/b9585dc3-ba8d-41cf-b0a1-3ff1f7f71d80/clickjacking,Clickjacking,,https://cm.20min.ch/,,5,4 Jan 2022
/disclosures/87755ab9-32f4-4057-b565-ba66a97457e4/html-injection-in-https-edoiu-doi-gov-login-signup-php,html injection in [https://edoiu.doi.gov/login/signup.php],,*.doi.gov,,4,22 Dec 2021
/disclosures/0a1cdffc-99e9-4474-9fdd-a6604e945230/stored-xss-doi-gov-iacb-indian-arts-and-crafts-board-potential-violation-report,Stored XSS [doi.gov/iacb/indian-arts-and-crafts-board-potential-violation-report ],,*.doi.gov,,3,22 Dec 2021
/disclosures/35b94f7c-75a6-469e-ab6c-7f9649c05595/spacex-debug-page-accessible-when-using-starlink,SpaceX debug page accessible when using Starlink,,SpaceX and Starlink assets (target information and rewards detailed above on the brief),,2,16 Dec 2021
/disclosures/df47543c-b6e9-4e6d-a5b0-b1d5c94ab9c9/directory-listing-exposes-drupel-installation-and-development-files,Directory listing exposes Drupel Installation and Development Files ,,*.doi.gov,,3,1 Dec 2021
/disclosures/8ac9c6cb-4fe0-4068-ba4d-e74fa5a62862/this-submission-has-been-redacted-by-the-customer,This submission has been redacted by the customer,,redacteda08d8bb6-77b1-4bf4-9f94-3edffb6c6e69-ff08f5fb-c39f-4caf-bc21-5fa15ef45146,,,2 Nov 2021
/disclosures/1f0205ac-3eb1-45c8-a777-a27b10e66bd5/sensitive-data-exposure-user-personal-details,Sensitive Data Exposure (User Personal Details),,https://ecfsapi-prototype.fcc.gov,,1,18 Oct 2021
/disclosures/6ff09a42-c27f-4d5d-9e7c-8eaafe8eee70/oauth-misconfiguration-found-on-https-wemedia-opera-com,OAuth misconfiguration found on https://wemedia.opera.com,,*.opera.com,,4,12 Oct 2021
/disclosures/be7a6ce0-a09a-4e7e-9cbe-44f469550dbe/xss-in-image-with-user-controlled-src,XSS in image with user-controlled src,,bugcrowd-tc.instructure.com,,3,6 Oct 2021
/disclosures/f76873aa-7acc-4f39-b94d-f066317e7c41/rce-on-confluence-data-center-via-ognl-injection,RCE on Confluence Data Center via OGNL Injection ,,Confluence Data Center,,1,4 Oct 2021
/disclosures/e4ec1598-77cb-4129-8191-85904ff344e6/bypass-sanitizetion-for-stored-xss-blind-ssrf-external-open-redirect-on-publisher-description,Bypass Sanitizetion for Stored XSS + Blind SSRF External + Open Redirect  on publisher description,,marketplace.gamemaker.io,,3,23 Sep 2021
/disclosures/46a394f4-4efc-4694-864f-a5d1b74e17fc/idor_4-on-add-services-into-victims-account,IDOR_4 [on Add ] services into victims account,,marketplace.gamemaker.io,,5,23 Sep 2021
/disclosures/a3a59311-0fb6-45be-b1fb-69c4f158f9ec/https-www-verical-com-account-account-settings-csrf-leads-to-name-change,[https://www.verical.com/account/account-settings] CSRF leads to name change,,*.verical.com,,3,9 Sep 2021
/disclosures/03224a0c-6255-47a1-9b69-2cdb3f00e149/email-verification-bypass-using-race-condtion,Email Verification Bypass using Race Condtion,,*.pinterest.com Web Apps,,4,25 Aug 2021
/disclosures/8dd058a6-1479-4103-bda9-32c5cd2fd266/testdrive-form-user-data-info-leak-via-3rdparty-exploit,testdrive form user data info leak via [3rdparty] exploit,,,,1,23 Aug 2021
/disclosures/73a1a65b-7c95-4b0a-9791-e0f9a48a0fe7/link-hijacking-leads-to-open-redirection-on-accounts-yoyogames-com,Link hijacking leads to open redirection on accounts.yoyogames.com,,accounts.yoyogames.com,,4,20 Aug 2021
/disclosures/63a1d77c-df3b-4a1a-95fe-d5aa474fb9b7/reflected-cross-site-scripting-in-login-page,Reflected cross site scripting in login page,,*.yoyogames.com,,3,20 Aug 2021
/disclosures/c206f5d2-e2f5-493b-9cb3-c94a00d8106b/full-account-takeover-due-to-failure-to-validate-csrf-token-on-accounts-yoyogames-com-urgent,Full account takeover due to failure to validate CSRF token on accounts.yoyogames.com | urgent,,www.gamemaker.io,,3,20 Aug 2021
/disclosures/7c3fc2d0-45f7-4478-89b4-d3cd9b49dc87/bypassing-security-controls-for-authorisation-bypass-on-identity-yoyogames-com,Bypassing security controls for authorisation bypass on identity.yoyogames.com,,identity.yoyogames.com,,3,20 Aug 2021
/disclosures/29ca4145-20d9-4a81-bd44-06e8a4d2de42/xss-on-yoyogames-search,XSS on Yoyogames Search,,www.gamemaker.io,,3,20 Aug 2021
/disclosures/ffe37a89-7f51-412a-8071-2ce6b08cba84/authentication-bypass-leads-to-unauthenticated-use-of-money-and-group-all-actions-including-admin-removal,Authentication Bypass leads to Unauthenticated Use of Money and group all actions( Including Admin Removal),,https://sandbox-manage.rewardsgenius.com/,,1,11 Aug 2021
/disclosures/eac8d6fd-4786-4664-89e7-23102e03a9f0/sensitive-log-files-exposed-to-public-through-directory-listing,Sensitive Log Files exposed to Public through Directory listing ,,https://*.dol.gov ,,2,2 Aug 2021
/disclosures/0102551b-b7dc-45bd-88a0-9cda7794d5a5/ssl-security,SSL Security,,Tripadvisor Android App,,5,27 Jul 2021
/disclosures/165382fe-61d9-4319-bb96-0412b46c718e/csrf-on-adding-bank-account,CSRF- On Adding Bank Account.,,filing.sos.iowa.gov,,3,1 Jul 2021
/disclosures/678ee0fc-cb6b-4ca4-86d6-4bbe206c50a1/business-logic-flaw,business logic flaw,,app.asana.com,,,26 May 2021
/disclosures/0c8a87aa-f10f-4174-b6d8-56c365062910/2fa-secret-is-not-rotated,2FA Secret is not rotated,,https://sorare.dev,,4,21 May 2021
/disclosures/4063d46f-369f-4bd0-9b8c-6400943ace22/exif-data-not-removed-after-uploading-image-to-indox,Exif Data not Removed after uploading image to Indox ,,app.asana.com,,4,20 May 2021
/disclosures/e7da9ecf-e470-4f75-8495-a29c36b1888a/csp-parameter-script-src-includes-unsafe-inline,CSP Parameter script-src includes unsafe-inline,,asana.com,,5,19 May 2021
/disclosures/f810da90-2aff-4970-b6b9-09a471e1b805/grafana-admin-login-via-default-credentials,Grafana admin login via default credentials,,,,1,10 May 2021
/disclosures/05a760c6-21c5-45eb-80b4-6760dc71fed1/blind-ssrf-on-gofundme-com,Blind SSRF on Gofundme.com,,GoFundMe,,4,26 Mar 2021
/disclosures/506a31b2-3f43-4d15-968f-b7a9afbbfca4/password-change-does-not-invalidate-api-keys,Password change does not invalidate API keys,,Tesla vehicle hardware that you own,,3,22 Mar 2021
/disclosures/f4497e4a-da5e-400e-b5ae-bb9578b418a0/public-access-to-bill,Public access to bill,,hostgator.com.br,,3,18 Mar 2021
/disclosures/bdc4fb5a-ac99-4c3e-866f-37b3f58a0fa3/config-files-with-vpn-pre-shared-key-and-other-credentials-in-them,config files with vpn pre-shared-key and other credentials in them,,*.teslamotors.com,,1,26 Feb 2021
/disclosures/e0e71bd1-789b-4304-be0e-a9bb4e23338e/multiple-privilege-escalations-using-a-low-privileged-user,Multiple privilege escalations using a low privileged user ,,*.pinterest.com Web Apps,,,23 Feb 2021
/disclosures/5e1f7404-5421-4f3d-916a-443446afbb52/authentication-bypass-through-http-request-smuggling-on-https-apm-ap-tesla-services,Authentication Bypass through HTTP Request Smuggling on https://apm.ap.tesla.services,,*.tesla.services,,3,10 Feb 2021
/disclosures/5b366790-50ee-4b4f-8f5f-dce0f00ea9d1/user-role-has-access-to-too-much-information-via-changelog,User Role has Access to too much Information via Changelog,,https://bugcrowd*.go.test.queue-it.net,,3,9 Feb 2021
